sam.id,sam.proc.date,lab.proc.date,ufn,semsp.no,year,month,day,location,region,site,species,species.no,stomtray,forklength,fishweight,dry.content.w,wet.content.w,corrected.ww,fullness.cat,fullness.mean,fullness.est,phylum,class,order,infraorder,family,genus,species,plot.taxon,plot.taxon.g,plot.taxon.d,labID,life.stage,sex,DI,count,size,length.min,length.max,length.avg,group.weight,corrected.weight,comment,dylan.proc ,overnight
105,2018-02-03,2016-02-01,U1277,2015-06-09-J02-SO-22,2015,6,9,JS,North,J02,SO,22,50,118,20.2,NA,614.9,946.946,76-100,87.5,100,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,Themisto,NA,Amphipoda,Amphipod ,Hyperiidae,Themisto,NA,NA,4,1,2-5,NA,NA,NA,0.1,0.154,stomach distended,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Aetideus,NA,Calanoida,Calanoid copepod,Aetideus,Aetideus,NA,NA,2,2,1-2,1.7,1.7,1.70,0.2,0.308,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Malacostraca,Decapoda,Brachyura,NA,NA,NA,Decapoda,Decapod ,Brachyura,Brachyura ,zoea,NA,3,1,1-2,1.25,1.25,1.25,0.01,0.0154,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoida,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,14,2-5,NA,NA,NA,4.3,6.622,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoida,Calanoid copepod,Calanoid <2mm,Calanoid <2mm,NA,NA,3,1,1-2,1.8,1.8,1.80,0.05,0.077,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,1,4,2-5,3.15,3.75,3.45,3.2,4.928,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,2,3,2-5,3.15,3.3,3.23,2.1,3.234,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoida,Calanoid copepod,Calanus,Calanus pacificus,NA,NA,2,1,2-5,2.7,2.7,2.70,0.5,0.77,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Centropagidae,Centropages,abdominalis,Calanoida,Calanoid copepod,Centropages,Centropages abdominales,NA,NA,2,1,2-5,2.1,2.1,2.10,0.1,0.154,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Chaetognatha,NA,NA,NA,NA,NA,NA,Chaetognatha,Other,Chaetognatha,Chaetognatha,NA,NA,2,1,>10,18,18,18.00,2.6,4.004,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Chiridius,gracilis,Calanoida,Calanoid copepod,Chiridius,Chiridius gracilis,NA,M,1,1,2-5,2.3,2.3,2.30,0.3,0.462,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoida,Calanoid copepod,Copepodite,Copepodite,CIII,NA,3,1,1-2,1,1,1.00,0.01,0.0154,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,1.6,2.464,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoida,Calanoid copepod,Epilabidocera,Epilabidocera longipedata,NA,M,1,1,2-5,3.75,3.75,3.75,0.9,1.386,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoida,Calanoid copepod,Epilabidocera,Epilabidocera longipedata,NA,M,2,1,2-5,3.7,3.7,3.70,1.2,1.848,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Eucalanidae,Eucalanus,NA,Calanoida,Calanoid copepod,Eucalanus,Eucalanus,NA,NA,3,1,2-5,4.5,4.5,4.50,0.8,1.232,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Malacostraca,Amphipoda,NA,Gammaridae,NA,NA,Amphipoda,Amphipod ,Gammaridae,Gammarid amphipod,NA,NA,4,1,2-5,NA,NA,NA,0.05,0.077,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,1,296,2-5,1.9,3,2.45,155.4,239.316,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,2,360,2-5,2.1,3.1,2.60,132.4,203.896,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,3,240,2-5,2,3.1,2.55,64,98.56,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,4,60,2-5,NA,NA,NA,16.3,25.102,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,Themisto,NA,Amphipoda,Amphipod ,Hyperiidae,Themisto,NA,NA,1,2,2-5,2.75,2.75,2.75,1,1.54,,N,N
99,2018-01-29,2016-02-02,U1280,2015-06-09-J02-SO-28,2015,6,9,JS,North,J02,SO,28,50,114,17.8,NA,410,631.4,76-100,87.50,NA,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,Themisto,NA,Amphipoda,Amphipod ,Hyperiidae,Themisto,NA,NA,3,1,2-5,3.75,3.75,3.75,0.6,0.924,,N,N
96,2018-01-24,2016-02-02,U1287,2015-06-09-J02-SO-30,2015,6,9,JS,North,J02,SO,30,53,113,16.6,NA,372.3,573.342,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoida,Calanoid copepod,Digested calanoid,Calanoid  ,NA,NA,4,17,2-5,NA,NA,NA,3.8,5.852,,N,N
96,2018-01-24,2016-02-02,U1287,2015-06-09-J02-SO-30,2015,6,9,JS,North,J02,SO,30,53,113,16.6,NA,372.3,573.342,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoida,Calanoid copepod,Calanoid <2mm,Calanoid <2mm,NA,NA,2,3,1-2,1.3,1.5,1.40,0.05,0.077,,N,N
96,2018-01-24,2016-02-02,U1287,2015-06-09-J02-SO-30,2015,6,9,JS,North,J02,SO,30,53,113,16.6,NA,372.3,573.342,76-100,87.50,NA,Chaetognatha,NA,NA,NA,NA,NA,NA,Chaetognatha,Other,Chaetognatha,Chaetognatha,NA,NA,3,10,>10,NA,NA,NA,23,35.42,,N,N
96,2018-01-24,2016-02-02,U1287,2015-06-09-J02-SO-30,2015,6,9,JS,North,J02,SO,30,53,113,16.6,NA,372.3,573.342,76-100,87.50,NA,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,6.8,10.472,,N,N
96,2018-01-24,2016-02-02,U1287,2015-06-09-J02-SO-30,2015,6,9,JS,North,J02,SO,30,53,113,16.6,NA,372.3,573.342,76-100,87.50,NA,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,Euphausia,pacifica,Euphausiacea,Euphausiid,Euphausiidae,Euphausia pacifica,NA,NA,4,2,>10,12,18,15.00,47.7,73.458,,N,N
96,2018-01-24,2016-02-02,U1287,2015-06-09-J02-SO-30,2015,6,9,JS,North,J02,SO,30,53,113,16.6,NA,372.3,573.342,76-100,87.50,NA,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,NA,NA,Amphipoda,Amphipod ,Hyperiidae,Hyperiid amphipod,NA,NA,4,1,1-2,1.5,1.5,1.50,0.1,0.154,,N,N
96,2018-01-24,2016-02-02,U1287,2015-06-09-J02-SO-30,2015,6,9,JS,North,J02,SO,30,53,113,16.6,NA,372.3,573.342,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,1,300,2-5,2.2,3.1,2.65,140.9,216.986,,N,N
96,2018-01-24,2016-02-02,U1287,2015-06-09-J02-SO-30,2015,6,9,JS,North,J02,SO,30,53,113,16.6,NA,372.3,573.342,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,2,298,2-5,2,3.1,2.55,115.7,178.178,,N,N
96,2018-01-24,2016-02-02,U1287,2015-06-09-J02-SO-30,2015,6,9,JS,North,J02,SO,30,53,113,16.6,NA,372.3,573.342,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,3,100,2-5,2,3.1,2.55,25.2,38.808,,N,N
96,2018-01-24,2016-02-02,U1287,2015-06-09-J02-SO-30,2015,6,9,JS,North,J02,SO,30,53,113,16.6,NA,372.3,573.342,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,4,63,2-5,NA,NA,NA,18.2,28.028,,N,N
96,2018-01-24,2016-02-02,U1287,2015-06-09-J02-SO-30,2015,6,9,JS,North,J02,SO,30,53,113,16.6,NA,372.3,573.342,76-100,87.50,NA,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,Themisto,NA,Amphipoda,Amphipod ,Hyperiidae,Themisto,NA,NA,3,1,2-5,3.75,3.75,3.75,1,1.54,,N,N
53,2017-11-16,2016-02-02,U1289,2015-06-07-J08-SO-06,2015,6,7,JS,South,J08,SO,6,53,101,11.2,NA,156.7,241.318,76-100,87.50,>100,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoida,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,56,2-5,NA,NA,NA,21.6,33.264,,N,N
53,2017-11-16,2016-02-02,U1289,2015-06-07-J08-SO-06,2015,6,7,JS,South,J08,SO,6,53,101,11.2,NA,156.7,241.318,76-100,87.50,>100,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoida,Calanoid copepod,Calanoid <2mm,Calanoid <2mm,NA,NA,3,2,1-2,1.7,1.9,1.80,0.05,0.077,,N,N
53,2017-11-16,2016-02-02,U1289,2015-06-07-J08-SO-06,2015,6,7,JS,South,J08,SO,6,53,101,11.2,NA,156.7,241.318,76-100,87.50,>100,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,1,48,2-5,3.1,4.1,3.60,47.6,73.304,,N,N
53,2017-11-16,2016-02-02,U1289,2015-06-07-J08-SO-06,2015,6,7,JS,South,J08,SO,6,53,101,11.2,NA,156.7,241.318,76-100,87.50,>100,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,2,41,2-5,3.1,4.1,3.60,31.4,48.356,,N,N
53,2017-11-16,2016-02-02,U1289,2015-06-07-J08-SO-06,2015,6,7,JS,South,J08,SO,6,53,101,11.2,NA,156.7,241.318,76-100,87.50,>100,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,3,24,2-5,3.1,4.1,3.60,15.2,23.408,,N,N
53,2017-11-16,2016-02-02,U1289,2015-06-07-J08-SO-06,2015,6,7,JS,South,J08,SO,6,53,101,11.2,NA,156.7,241.318,76-100,87.50,>100,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,4,23,2-5,NA,NA,NA,11.6,17.864,,N,N
53,2017-11-16,2016-02-02,U1289,2015-06-07-J08-SO-06,2015,6,7,JS,South,J08,SO,6,53,101,11.2,NA,156.7,241.318,76-100,87.50,>100,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoida,Calanoid copepod,Calanus,Calanus pacificus,NA,NA,1,4,2-5,2.5,3,2.75,1.5,2.31,,N,N
53,2017-11-16,2016-02-02,U1289,2015-06-07-J08-SO-06,2015,6,7,JS,South,J08,SO,6,53,101,11.2,NA,156.7,241.318,76-100,87.50,>100,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoida,Calanoid copepod,Calanus,Calanus pacificus,NA,NA,2,7,2-5,2.5,3,2.75,2.6,4.004,,N,N
53,2017-11-16,2016-02-02,U1289,2015-06-07-J08-SO-06,2015,6,7,JS,South,J08,SO,6,53,101,11.2,NA,156.7,241.318,76-100,87.50,>100,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoida,Calanoid copepod,Calanus,Calanus pacificus,NA,NA,3,11,2-5,2.5,3,2.75,2.8,4.312,,N,N
53,2017-11-16,2016-02-02,U1289,2015-06-07-J08-SO-06,2015,6,7,JS,South,J08,SO,6,53,101,11.2,NA,156.7,241.318,76-100,87.50,>100,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,22.6,34.804,,N,N
53,2017-11-16,2016-02-02,U1289,2015-06-07-J08-SO-06,2015,6,7,JS,South,J08,SO,6,53,101,11.2,NA,156.7,241.318,76-100,87.50,>100,Arthropoda,Insecta,Diptera,NA,NA,NA,NA,Insecta,Other,Diptera,Diptera,NA,NA,1,2,2-5,4,4,4.00,0.8,1.232,,N,N
53,2017-11-16,2016-02-02,U1289,2015-06-07-J08-SO-06,2015,6,7,JS,South,J08,SO,6,53,101,11.2,NA,156.7,241.318,76-100,87.50,>100,Arthropoda,Insecta,Diptera,NA,NA,NA,NA,Insecta,Other,Diptera,Diptera,NA,NA,4,1,2-5,NA,NA,NA,0.05,0.077,,N,N
53,2017-11-16,2016-02-02,U1289,2015-06-07-J08-SO-06,2015,6,7,JS,South,J08,SO,6,53,101,11.2,NA,156.7,241.318,76-100,87.50,>100,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoida,Calanoid copepod,Epilabidocera,Epilabidocera longipedata,NA,NA,1,1,2-5,4.5,4.5,4.50,1.2,1.848,,N,N
53,2017-11-16,2016-02-02,U1289,2015-06-07-J08-SO-06,2015,6,7,JS,South,J08,SO,6,53,101,11.2,NA,156.7,241.318,76-100,87.50,>100,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoida,Calanoid copepod,Epilabidocera,Epilabidocera longipedata,NA,NA,4,1,2-5,NA,NA,NA,0.05,0.077,,N,N
53,2017-11-16,2016-02-02,U1289,2015-06-07-J08-SO-06,2015,6,7,JS,South,J08,SO,6,53,101,11.2,NA,156.7,241.318,76-100,87.50,>100,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiacea,Euphausiid,Euphausiidae,Euphausiid calytopsis,calytopsis,NA,2,2,2-5,3,3.5,3.25,0.05,0.077,,N,N
53,2017-11-16,2016-02-02,U1289,2015-06-07-J08-SO-06,2015,6,7,JS,South,J08,SO,6,53,101,11.2,NA,156.7,241.318,76-100,87.50,>100,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiacea,Euphausiid,Euphausiidae,Euphausiid furcilia,furcilia,NA,3,3,2-5,3.8,5,4.40,0.3,0.462,,N,N
53,2017-11-16,2016-02-02,U1289,2015-06-07-J08-SO-06,2015,6,7,JS,South,J08,SO,6,53,101,11.2,NA,156.7,241.318,76-100,87.50,>100,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,2,1,2-5,3,3,3.00,0.3,0.462,,N,N
52,2017-11-14,2016-02-02,U1290,2015-06-07-J08-SO-08,2015,6,7,JS,South,J08,SO,8,53,95,10.9,NA,141.4,217.756,76-100,87.50,100,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Aetideus,NA,Calanoida,Calanoid copepod,Aetideus,Aetideus,NA,NA,2,1,1-2,1.75,1.75,1.75,0.05,0.077,,N,N
52,2017-11-14,2016-02-02,U1290,2015-06-07-J08-SO-08,2015,6,7,JS,South,J08,SO,8,53,95,10.9,NA,141.4,217.756,76-100,87.50,100,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoida,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,51,2-5,NA,NA,NA,19.8,30.492,,N,N
52,2017-11-14,2016-02-02,U1290,2015-06-07-J08-SO-08,2015,6,7,JS,South,J08,SO,8,53,95,10.9,NA,141.4,217.756,76-100,87.50,100,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,1,43,2-5,3.2,4.2,3.70,42.5,65.45,,N,N
52,2017-11-14,2016-02-02,U1290,2015-06-07-J08-SO-08,2015,6,7,JS,South,J08,SO,8,53,95,10.9,NA,141.4,217.756,76-100,87.50,100,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,2,33,2-5,3.2,4.2,3.70,24.9,38.346,,N,N
52,2017-11-14,2016-02-02,U1290,2015-06-07-J08-SO-08,2015,6,7,JS,South,J08,SO,8,53,95,10.9,NA,141.4,217.756,76-100,87.50,100,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,3,14,2-5,3.2,4.2,3.70,9.7,14.938,,N,N
52,2017-11-14,2016-02-02,U1290,2015-06-07-J08-SO-08,2015,6,7,JS,South,J08,SO,8,53,95,10.9,NA,141.4,217.756,76-100,87.50,100,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,4,19,2-5,NA,NA,NA,7.8,12.012,,N,N
52,2017-11-14,2016-02-02,U1290,2015-06-07-J08-SO-08,2015,6,7,JS,South,J08,SO,8,53,95,10.9,NA,141.4,217.756,76-100,87.50,100,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoida,Calanoid copepod,Calanus,Calanus pacificus,NA,NA,1,4,2-5,2.8,3,2.90,1.2,1.848,,N,N
52,2017-11-14,2016-02-02,U1290,2015-06-07-J08-SO-08,2015,6,7,JS,South,J08,SO,8,53,95,10.9,NA,141.4,217.756,76-100,87.50,100,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoida,Calanoid copepod,Calanus,Calanus pacificus,NA,NA,2,2,2-5,2.8,3,2.90,0.3,0.462,,N,N
52,2017-11-14,2016-02-02,U1290,2015-06-07-J08-SO-08,2015,6,7,JS,South,J08,SO,8,53,95,10.9,NA,141.4,217.756,76-100,87.50,100,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoida,Calanoid copepod,Calanus,Calanus pacificus,NA,NA,3,3,2-5,2.8,3,2.90,1.4,2.156,,N,N
52,2017-11-14,2016-02-02,U1290,2015-06-07-J08-SO-08,2015,6,7,JS,South,J08,SO,8,53,95,10.9,NA,141.4,217.756,76-100,87.50,100,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,7,10.78,,N,N
52,2017-11-14,2016-02-02,U1290,2015-06-07-J08-SO-08,2015,6,7,JS,South,J08,SO,8,53,95,10.9,NA,141.4,217.756,76-100,87.50,100,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoida,Calanoid copepod,Epilabidocera,Epilabidocera longipedata,NA,NA,2,4,2-5,3.8,4,3.90,4.3,6.622,,N,N
52,2017-11-14,2016-02-02,U1290,2015-06-07-J08-SO-08,2015,6,7,JS,South,J08,SO,8,53,95,10.9,NA,141.4,217.756,76-100,87.50,100,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoida,Calanoid copepod,Metridia,Metridia,NA,NA,2,1,2-5,3.25,3.25,3.25,0.1,0.154,,N,N
52,2017-11-14,2016-02-02,U1290,2015-06-07-J08-SO-08,2015,6,7,JS,South,J08,SO,8,53,95,10.9,NA,141.4,217.756,76-100,87.50,100,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Neocalanus,plumchrus,Calanoida,Calanoid copepod,Neocalanus,Neocalanus plumchrus,NA,NA,1,2,2-5,4.5,4.5,4.50,2.3,3.542,,N,N
97,2018-01-25,2016-02-02,U1291,2015-06-09-J02-SO-19,2015,6,9,JS,North,J02,SO,19,51,104,12.1,NA,373.6,575.344,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Aetideus,NA,Calanoida,Calanoid copepod,Aetideus,Aetideus,NA,NA,1,1,1-2,1.9,1.9,1.90,0.1,0.154,,N,N
97,2018-01-25,2016-02-02,U1291,2015-06-09-J02-SO-19,2015,6,9,JS,North,J02,SO,19,51,104,12.1,NA,373.6,575.344,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoida,Calanoid copepod,Digested calanoid,Calanoid  ,NA,NA,4,11,2-5,NA,NA,NA,2.8,4.312,,N,N
97,2018-01-25,2016-02-02,U1291,2015-06-09-J02-SO-19,2015,6,9,JS,North,J02,SO,19,51,104,12.1,NA,373.6,575.344,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,1,10,2-5,3.25,4,3.63,10.5,16.17,,N,N
97,2018-01-25,2016-02-02,U1291,2015-06-09-J02-SO-19,2015,6,9,JS,North,J02,SO,19,51,104,12.1,NA,373.6,575.344,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,2,5,2-5,3.25,4.4,3.83,5.6,8.624,,N,N
97,2018-01-25,2016-02-02,U1291,2015-06-09-J02-SO-19,2015,6,9,JS,North,J02,SO,19,51,104,12.1,NA,373.6,575.344,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoida,Calanoid copepod,Calanus,Calanus marshallae,NA,NA,3,1,2-5,3.2,3.2,3.20,0.05,0.077,,N,N
97,2018-01-25,2016-02-02,U1291,2015-06-09-J02-SO-19,2015,6,9,JS,North,J02,SO,19,51,104,12.1,NA,373.6,575.344,76-100,87.50,NA,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoida,Calanoid copepod,Calanus,Calanus pacificus,NA,NA,3,1,2-5,2.5,2.5,2.50,0.05,0.077,,N,N
97,2018-01-25,2016-02-02,U1291,2015-06-09-J02-SO-19,2015,6,9,JS,North,J02,SO,19,51,104,12.1,NA,373.6,575.344,76-100,87.50,NA,Chaetognatha,NA,NA,NA,NA,NA,NA,Chaetognatha,Other,Chaetognatha,Chaetognatha,NA,NA,4,1,2-5,NA,NA,NA,0.05,0.077,,N,N
97,2018-01-25,2016-02-02,U1291,2015-06-09-J02-SO-19,2015,6,9,JS,North,J02,SO,19,51,104,12.1,NA,373.6,575.344,76-100,87.50,NA,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,NA,Decapoda,Decapod ,Digested decapod,Decapod,megalops,NA,4,1,5-10,NA,NA,NA,0.8,1.232,,N,N
97,2018-01-25,2016-02-02,U1291,2015-06-09-J02-SO-19,2015,6,9,JS,North,J02,SO,19,51,104,12.1,NA,373.6,575.344,76-100,87.50,NA,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,5.9,9.086,,N,N
